['宝贝儿'],['刘杰'],"['杨幂', '郭京飞', '李鸿其']",['剧情'],"['2018', '10', '19']",['2471万']
['恐怖快递'],['杨振豪'],"['李晨浩', '汤晶媚', '姚一奇', '任娇']","['恐怖,惊悚']","['2018', '11', '23']",['227万']
['黄飞鸿之怒海雄风'],['麦子善'],"['赵文卓', '母其弥雅', '泽田谦也', '韦娜']","['动作,武侠']","['2018', '12', '18']",[]
['完美陌生人'],['保罗·格诺维塞'],"['朱塞佩·巴蒂斯通', '安娜·福列塔', '马可·贾利尼', '爱德华多·莱奥']",['剧情'],"['2018', '05', '25']",['5352万']
['冰封侠:时空行者'],['叶伟民'],"['甄子丹', '黄圣依', '王宝强', '任达华']","['剧情,动作']","['2018', '11', '02']",['3449万']
['红海行动'],['林超贤'],"['张译', '黄景瑜', '海清', '杜江']","['剧情,动作']","['2018', '02', '16']",['36.51亿']
['摘金奇缘'],['朱浩伟'],"['康斯坦斯·吴', '杨紫琼', '亨利·戈尔丁', '奥卡菲娜']","['喜剧,爱情']","['2018', '11', '30']",['1148万']
['克隆人'],['杰弗利·纳赫马诺夫'],"['基努·里维斯', '爱丽丝·伊芙', '艾米丽·阿琳·林德', '托马斯·米德蒂奇']","['悬疑,科幻,犯罪']","['2018', '11', '23']",['532万']
['昨日青空'],['奚超'],"['苏尚卿', '王一博', '段艺璇', '马斑马']","['剧情,动画']","['2018', '10', '26', '08', '00']",['8382万']
['找到你'],['吕乐'],"['姚晨', '马伊琍', '袁文康', '吴昊宸']",['剧情'],"['2018', '10', '05']",['2.85亿']
['憨豆特工3'],['大卫·科尔'],"['罗温·艾金森', '本·米勒', '欧嘉·柯瑞兰寇', '杰克·莱西']","['喜剧,动作,冒险']","['2018', '11', '23']",['1.72亿']
['叶问外传：张天志'],['袁和平'],"['张晋', '戴夫·巴蒂斯塔', '柳岩', '杨紫琼']",['动作'],"['2018', '12', '21', '08', '00']",['8390万']
['印度合伙人'],['R·巴尔基'],"['阿克谢·库玛尔', '拉迪卡·艾普特', '索娜姆·卡普尔', '吉欧迪·萨哈希']","['剧情,喜剧,爱情']","['2018', '12', '14']",['6472万']
['网络谜踪'],['阿尼什·查甘蒂'],"['约翰·赵', '米切尔·拉', '黛博拉·梅辛', '约瑟夫·李']","['剧情,悬疑,犯罪']","['2018', '12', '14']",['2930万']
['天气预爆'],['肖央'],"['肖央', '杜鹃', '常远', '小沈阳']","['剧情,喜剧,奇幻']","['2018', '12', '21']",['1.14亿']
['蜘蛛侠：平行宇宙'],"['鲍勃·佩尔西凯蒂', '彼得·拉姆齐']","['彭昱畅', '沙梅克·摩尔', '杰克·M·约翰森']","['动画,动作,科幻']","['2018', '12', '21', '09', '00']",['2.43亿']
['武林怪兽'],['刘伟强'],"['古天乐', '陈学冬', '郭碧婷', '包贝尔']","['喜剧,动作,武侠']","['2018', '12', '21', '08', '00']",['7144万']
['无敌破坏王2：大闹互联网'],"['瑞奇·摩尔', '菲尔·约翰斯顿']","['约翰·C·赖利', '萨拉·西尔弗曼', '克里斯汀·贝尔']","['喜剧,动画,冒险']","['2018', '11', '23']",['2.71亿']
['无名之辈'],['饶晓志'],"['陈建斌', '任素汐', '潘斌龙', '章宇']","['剧情,喜剧,犯罪']","['2018', '11', '16']",['7.93亿']
['龙猫'],['宫崎骏'],"['秦岚', '糸井重里', '岛本须美', '千叶繁']","['动画,冒险,奇幻,家庭']","['2018', '12', '14']",['1.47亿']
['海王'],['温子仁'],"['杰森·莫玛', '艾梅柏·希尔德', '妮可·基德曼', '帕特里克·威尔森']","['动作,冒险,奇幻']","['2018', '12', '07']",['16.97亿']
['无双'],['庄文强'],"['周润发', '郭富城', '张静初', '冯文娟']","['动作,惊悚,犯罪']","['2018', '09', '30']",['12.74亿']
['毒液：致命守护者'],['鲁本·弗雷斯彻'],"['汤姆·哈迪', '米歇尔·威廉姆斯', '里兹·阿迈德', '斯科特·黑兹']","['动作,惊悚,科幻']","['2018', '11', '09']",['18.69亿']
['真·三国无双'],['周显扬'],"['王凯', '杨祐宁', '古天乐', '韩庚']","['动作,战争,奇幻,武侠']",['2018'],[]
['狂暴巨兽'],['布拉德·佩顿'],"['道恩·强森', '娜奥米·哈里斯', '杰弗里·迪恩·摩根', '玛琳·阿克曼']","['动作,冒险,科幻']","['2018', '04', '13']",['10.04亿']
['超人总动员2'],['布拉德·伯德'],"['格雷格·T·尼尔森', '霍利·亨特', '莎拉·沃威尔', '赫克·米尔纳']","['动画,动作,冒险']","['2018', '06', '22']",['3.54亿']
['黄金兄弟'],['钱嘉乐'],"['郑伊健', '陈小春', '谢天华', '钱嘉乐']","['剧情,动作,犯罪']","['2018', '09', '21']",['3.17亿']
['反贪风暴3'],['林德禄'],"['古天乐', '张智霖', '郑嘉颖', '邓丽欣']","['剧情,动作,犯罪']","['2018', '09', '14']",['4.43亿']
['淡蓝琥珀'],['周劼'],"['王真儿', '吕聿来', '耿乐', '张瑶']","['剧情,悬疑']","['2018', '12', '17']",['19万']
['西游记女儿国'],['郑保瑞'],"['郭富城', '冯绍峰', '赵丽颖', '小沈阳']","['喜剧,爱情,动作']","['2018', '02', '16']",['7.27亿']
['捉妖记2'],['许诚毅'],"['梁朝伟', '白百何', '井柏然', '李宇春']","['喜剧,奇幻']","['2018', '02', '16']",['22.37亿']
['小偷家族'],['是枝裕和'],"['中川雅也', '安藤樱', '松冈茉优', '池松壮亮']","['剧情,犯罪']","['2018', '08', '03']",['9675万']
['新乌龙院之笑闹江湖'],['朱延平'],"['吴孟达', '郝劭文', '宋小宝', '王宁']","['剧情,喜剧,动作']","['2018', '08', '17']",['1.31亿']
['一百年很长吗'],['萧寒'],"['黄忠坚', '张雪菲', '阿合特']",['纪录片'],"['2018', '12', '01']",['123万']
['我的青春都是你'],"['周彤', '代梦颖']","['宋威龙', '宋芸桦', '林妍柔']",['爱情'],['2018'],[]
['特种兵归来1：血狼之怒'],['侯杰'],"['张进', '任柯诺', '傅程鹏', '喻言']","['剧情,动作,犯罪']","['2018', '12', '07']",[]
['黑豹'],['瑞恩·库格勒'],"['查德维克·博斯曼', '迈克尔·B·乔丹', '露皮塔·尼永奥', '丹娜·奎里拉']","['剧情,动作,科幻']","['2018', '03', '09']",['6.63亿']
['熊出没·变形记'],"['丁亮', '林汇达']","['张伟', '张秉君', '谭笑']","['喜剧,动画,冒险']","['2018', '02', '16']",['6.06亿']
['西游记'],['贾樟柯'],['贾樟柯'],['冒险'],['2018'],[]
['黄大年'],['成科'],"['张秋歌', '徐光宇', '史可', '哈斯高娃']",['剧情'],"['2018', '12', '12']",['47万']
['我的间谍前男友'],['苏珊娜·福格尔'],"['米拉·库尼斯', '凯特·麦克金农', '贾斯汀·塞洛克斯', '萨姆·修汉']","['喜剧,动作']","['2018', '10', '19']",['6172万']
['来日方长'],['刘德强'],"['孙聪', '李明', '于又川', '铁牛']",['剧情'],"['2018', '12', '14']",['7万']
['厉害了，我的国'],['卫铁'],[],['纪录片'],"['2018', '03', '02']",['4.81亿']
['远去的牧歌'],"['阿迪夏·夏热合曼', '周军']","['海拉提·哈利木', '玛尔江.巴依吐肯']",['剧情'],"['2018', '09', '11']",['528万']
['新灰姑娘'],['林恩·萨瑟兰'],"['Cassandra Morris', 'Kristen Day', 'Chris Niosi', 'Bob Klein']","['动画,冒险,奇幻']","['2018', '10', '01']",['6014万']
['为你写诗'],['吴克群'],"['吴克群', '周依然', '周键铭', '苏士为']","['喜剧,爱情,奇幻']","['2018', '10', '26']",['1278万']
['暴裂无声'],['忻钰坤'],"['宋洋', '姜武', '袁文康', '谭卓']","['惊悚,悬疑,犯罪']","['2018', '04', '04']",['5425万']
['忠犬大营救'],['张帆'],"['靓仔', '小金', '刘晓晔', '纪帅']","['剧情,爱情,犯罪']","['2018', '11', '23']",['121万']
['阳光不是劫匪'],['李玉'],"['李波', '马丽', '张海宇', '宋佳']","['喜剧,奇幻']",['2018'],[]
['爸，我一定行的'],['蓝鸿春'],"['郑润奇', '郑鹏生', '张咏娴', '林俊鑫']","['剧情,喜剧']","['2018', '08', '24']",['4707万']
['祖宗十九代'],['郭德纲'],"['岳云鹏', '吴京', '吴秀波', '井柏然']","['喜剧,奇幻']","['2018', '02', '16']",['1.70亿']
['摩天营救'],['罗森·马歇尔·瑟伯'],"['道恩·强森', '昆凌', '文峰', '黄经汉']","['动作,惊悚,冒险']","['2018', '07', '20']",['6.70亿']
['大师兄'],['阚家伟'],"['甄子丹', '陈乔恩', '喻亢', '骆明劼']","['喜剧,动作']","['2018', '08', '24']",['1.46亿']
['星球大战：最后的绝地武士'],['莱恩·约翰逊'],"['黛西·雷德利', '约翰·博耶加', '奥斯卡·伊萨克', '亚当·德赖弗']","['动作,冒险,科幻']","['2018', '01', '05']",['2.68亿']
['飓风奇劫'],['罗伯·科恩'],"['托比·凯贝尔', '玛姬·格蕾斯', '瑞恩·柯万腾', '梅丽莎·博洛纳']","['动作,犯罪,灾难']","['2018', '11', '02']",['9512万']
['新哥斯拉'],"['庵野秀明', '樋口真嗣']","['长谷川博己', '竹野内丰', '石原里美']","['剧情,科幻,灾难']",['2018'],[]
['风语咒'],['刘阔'],"['路知行', '阎萌萌', '褚珺', '山新']","['动画,冒险,奇幻']","['2018', '08', '03']",['1.13亿']
['精灵旅社3：疯狂假期'],['格恩迪·塔塔科夫斯基'],"['亚当·桑德勒', '赛琳娜·戈麦斯', '凯瑟琳·哈恩', '安迪·萨姆伯格']","['喜剧,动画,奇幻']","['2018', '08', '17']",['2.24亿']
['念念手纪'],['月川翔'],"['滨边美波', '北村匠海', '北川景子', '小栗旬']","['剧情,爱情']","['2018', '09', '14']",['447万']
['三国杀·幻'],['吕柯憬'],"['郑伊健', '贾青', '于荣光', '谢天华']","['爱情,动作,悬疑']","['2018', '11', '09']",['105万']
['最萌警探'],['亚历山大·安德里尤先科'],"['谢尔盖·加尔马什', '安德烈·纳兹莫夫', '莉莎·阿尔扎马索娃', '瑟妮娅·拉芙洛娃-格林卡']","['喜剧,动作']","['2018', '12', '14']",['1万']
['阿修罗'],['张鹏'],"['吴磊', '梁家辉', '刘嘉玲', '张艺上']","['动作,爱情,奇幻']","['2018', '07', '13']",['4984万']
['又是一年三月三'],['马会雷'],"['刘之冰', '颜丹晨', '王志刚', '孙亮']",['剧情'],"['2018', '12', '20']",['801万']
['盗墓笔记之怒海潜沙'],['刘国辉'],"['任嘉伦', '秦俊杰', '姚星彤', '张博宇']","['剧情,冒险']","['2018', '12']",[]
['三只小猪2'],['刘炜'],"['王晓彤', '李晔', '洪海天', '严丽祯']",['动画'],"['2018', '12', '08']",['2688万']
['环太平洋：雷霆再起'],['斯蒂文·S·迪奈特'],"['约翰·博耶加', '斯科特·伊斯特伍德', '景甜', '卡莉·史派妮']","['动作,冒险,科幻']","['2018', '03', '23']",['6.33亿']
