['假装不正经'],['张宗元'],"['金子', '朱仲春', '秦汉擂', '汤馨']","['喜剧,爱情']","['2018', '10', '05']",['2万']
['魔女'],"['曾晋为', '赵祖祥']","['曲博', '欧阳小如', '杨峻宇']","['爱情,奇幻']",['2018'],[]
['您一定不要错过'],"['崔永元', '麦丽丝']","['于洋', '王晓棠', '王心刚']",['纪录片'],"['2018', '07', '06']",['528万']
['吃货宇宙'],['陈廖宇'],"['刘思童', '吴旭', '孙博', '陈子平']","['喜剧,动画,科幻']","['2018', '06', '16']",['486万']
['吻隐者'],['李燕宁'],"['谭卓', '李至正', '孙亦沐', '张定涵']","['剧情,爱情']","['2018', '09', '07']",['70万']
['我的时代和我'],"['朱允', '刘军卫']","['易烊千玺', '杨紫琼', '陈坤']",['纪录片'],"['2018', '06', '12']",[]
['盲·道'],['李杨'],"['李杨', '杜函梦', '胡明', '钱哆多']","['剧情,悬疑,犯罪']","['2018', '02', '02']",['52万']
['不老奇事'],['徐超'],"['王传君', '王珞丹']",['剧情'],['2018'],[]
['从21世纪安全撤离'],['李阳'],[],"['动作,爱情,科幻']",['2018'],[]
['龙的新娘'],['傅闱玮'],"['陈倩楠', '傅汉源', '王奕然', '王丽娜']",['爱情'],"['2018', '07', '14']",[]
['沙海番外之画媒'],"['刘畅', '傅奕晨']",[],"['爱情,悬疑,惊悚']","['2018', '09', '18']",[]
['午夜慢车'],['戴思杰'],"['佟大为', '郑秀文', '王双宝', '康彧涵']",['爱情'],['2018'],[]
['未来世界'],['詹姆斯·弗兰科'],"['詹姆斯·弗兰科', '米拉·乔沃维奇', '刘玉玲', '史努比狗狗']","['剧情,科幻,动作']",['2018'],[]
['米花之味'],['鹏飞'],"['英泽', '叶不勒', '茶艾南', '叶门']",['剧情'],"['2018', '04', '20']",['227万']
['平妖传'],"['陈信喆', '岳冬峰', '姜萌轩']",[],"['奇幻,古装']",['2018'],[]
['为了你我愿意热爱整个世界番外之光之子'],"['黄景瑜', '张艺上']",[],[],['2018'],[]
['求求你爱上我'],['董春泽'],"['姜涛', '钱冬旎', '尚茜', '傅亨']","['喜剧,爱情']","['2018', '04', '20']",['21万']
['2018粉丝嘉年华盛典'],"['王子异', '林彦俊', '周锐', '尤长靖', '王琳凯']",[],"['歌舞,音乐,脱口秀']","['2018', '08', '18']",[]
['疯狂的契约'],['王海'],"['雷牧', '贾宗超', '吕克·本扎', '周文羽']","['剧情,喜剧']","['2018', '12', '13']",[]
['迷失的彩虹 古坠归来'],['和志君'],"['陆莹', '刘佳龙', '华佳琪', '苏俊宇']",['剧情'],"['2018', '09', '21']",['1万']
['不良神探'],[],[],"['动作,悬疑']","['2018', '10', '29']",[]
['伊阿索密码'],"['张楠', '李伟']","['梁静', '赵立新', '王佳佳']","['惊悚,悬疑']","['2018', '06', '22']",['131万']
['西北风云'],['黄璜'],"['余男', '任达华', '高捷', '彭敬慈']","['剧情,犯罪']","['2018', '04', '13']",['403万']
['狗狗的疯狂假期'],"['阿尔维托·罗德里格斯', '纳乔·拉·卡萨']","['吉列尔莫·罗梅罗', '丹尼·罗维拉', '埃尔莎·帕塔奇']","['喜剧,动画']","['2018', '02', '02']",['1060万']
['淘气大侦探'],"['约翰·斯蒂文森', '约翰·斯蒂芬森']","['约翰尼·德普', '詹姆斯·麦卡沃伊', '艾米莉·布朗特']","['剧情,动画,冒险']","['2018', '07', '20']",['1041万']
['暹罗决：九神战甲'],"['甘·方苏旺', '彭萨·康斯里']","['卡诺查·曼雅德昂', '杜江', '萨维提·苏提查农']","['动画,动作,奇幻']","['2018', '06', '29']",['253万']
['我是哪吒'],['舒展'],"['陶典', '韩娇娇', '刘垚', '彭博']","['动画,冒险,奇幻']","['2016', '10', '01']",['993万']
['坏爸爸'],['兰城序'],"['邵兵', '孙绍龙', '赵圆圆', '孔琳']","['剧情,家庭']","['2018', '02', '02']",['2448万']
['他是一只狗'],"['孙健', '杨昕雨']","['许贵源', '雷璐璐', '武正鉌']","['喜剧,奇幻']","['2018', '08', '17']",['6万']
['爱的帕斯卡'],['刘海'],"['许还山', '周知', '奚美娟', '王栎鑫']",['剧情'],"['2018', '03', '30']",['329万']
['药仙'],['孙承志'],"['孟瑞', '吴昊泽', '赵闪闪', '刘恩诚']","['剧情,奇幻']","['2018', '11', '02']",[]
['黑蝴蝶'],['安战军'],"['刘敏涛', '李砚', '霍青', '吴紫彤']",['剧情'],"['2018', '09', '15']",['9万']
['监狱犬计划'],['郭大雷'],"['郝蕾', '刘帅良', '韩彦博', '裴魁山']","['剧情,喜剧']","['2018', '06', '21']",['125万']
['唐人街之罪'],[],[],"['剧情,悬疑']","['2018', '08', '13']",[]
['同人哆啦A梦：大雄的喜马拉雅行进记'],[],[],['动画'],"['2018', '05', '24']",[]
['虎皮萌企鹅'],['大卫阿拉克斯'],"['保罗·鲍恩', '菲利普·波佐', '帕斯卡尔·卡萨诺瓦', 'Emmanuel Curtil']","['喜剧,动画,冒险']","['2018', '03', '16']",['868万']
['清水里的刀子'],['王学博'],"['马子善', '耶而古拜', '周进花', '马志林']",['剧情'],"['2018', '04', '04']",['58万']
['细思极恐'],['张跃斌'],"['韩素媛', '庞贝童', '曹菡', '徐子力']","['恐怖,惊悚']","['2018', '07', '06']",['150万']
['超能太阳鸭'],['维克多·拉基索夫'],"['王栎鑫', '陈思', '迈克尔·格罗斯', '杰西·科尔蒂']","['喜剧,动画,冒险']","['2016', '07', '15']",['2003万']
['神偷联盟'],['史蒂文·索德伯格'],"['丽莉·克亚芙', '查宁·塔图姆', '亚当·德赖弗', '塞思·麦克法兰']","['喜剧,动作,犯罪']",['2018'],['2778万美元']
['武林孤儿'],['黄璜'],"['金靖承', '候云箫', '刘芷含', '是之']",['剧情'],['2018'],[]
['Uta不是流浪狗'],[],[],['剧情'],['2018'],[]
['伏狐记'],['王冠迪'],"['刘頔', '胡溪格', '庞勇', '黄健']","['动作,惊悚,奇幻']","['2018', '07', '07']",[]
['表情奇幻冒险'],['安东尼·莱昂迪斯'],"['T·J·米勒', '詹姆斯·柯登', '安娜·法瑞丝', '玛娅·鲁道夫']","['喜剧,动画,冒险']",['2018'],['8609万美元']
['毕业歌会'],"['何炅', '谢娜', '李维嘉', '吴昕', '杜海涛']",[],"['音乐,歌舞,真人秀']","['2018', '06', '24']",[]
['2018天猫双十一狂欢夜'],"['陈赫', '易烊千玺', '阿伦·艾弗森', '热依扎', '马云']",[],"['歌舞,真人秀']","['2018', '11', '10']",[]
['只能活一个'],['孙杰'],"['张峻宁', '杜奕衡', '石雨晴', '白纬芬']","['悬疑,犯罪']","['2018', '07', '06']",['2万']
['龙在哪里？'],"['胡升忠', '谭秋薇']","['章子怡', '王力宏', '光良']","['喜剧,动画,冒险']","['2015', '10', '23']",['2462万']
['总有刁民想害朕2：厉害了我的哥'],"['李健仁', '杨能', '吉星']",[],['古装'],"['2018', '01', '26']",[]
['故事贩卖机'],"['丁小雄', '陈静']","['谢园', '赵达', '巴多']","['喜剧,爱情,悬疑,奇幻']","['2018', '06', '29']",[]
['荒漠游侠'],"['段富超', '张楠', '李江']",[],"['动作,武侠,古装']","['2018', '11', '13']",[]
['报告老师我是东北银'],['周德华'],"['杜天皓', '罗悠月', '聂彤芯', '郑恺']",['喜剧'],"['2018', '03', '30']",[]
['滚动的钢蛋'],['李春啸'],"['李易祥', '韩三明', '何达']",['喜剧'],['2018'],[]
['云雾笼罩的山峰'],['左志国'],"['王海涛', '任青安', '丁建钧', '龙水林']",['悬疑'],['2018'],[]
['怒水西流'],['冯勇沁'],['黄渤'],['剧情'],['2018'],[]
['狼牙山五壮士'],['秦燕'],"['杨潇', '王铮', '李智勇']",['战争'],['2018'],[]
['奇怪的袜子精灵'],['加林娜·米克林诺瓦'],"['克里斯托弗·哈德克', '马瑞克·塔西里克', 'Stanislav Zindulka', 'Jolka Krásná']","['动画,冒险,奇幻,家庭']","['2018', '08', '24']",['108万']
['荒城纪'],['徐啸力'],"['李畅', '郝星棋', '褚栓忠', '王建国']",['剧情'],"['2018', '05', '18']",['137万']
['天蓬元帅之大闹天宫'],"['杨守信', '林小鑫']","['梁家仁', '程野', '苑琼丹']","['喜剧,动作,奇幻']","['2018', '05', '18']",[]
['金龟子'],['丁实'],"['刘纯燕', '杨晨', '王宁', '刘波']","['动画,冒险,家庭']","['2018', '02', '02']",['2771万']
['血十三'],['李聆聪'],"['黄璐', '谢钢', '钱波', '李恒']","['悬疑,犯罪']","['2018', '06', '15']",['47万']
['海龙屯'],['朱晶'],"['张先童', '曹彦锋', '戚畅', '罗曼']",['纪录片'],"['2018', '07', '13']",['108万']
['天下父母'],['崔守杰'],"['李树生', '郭慧', '王义钦', '冯健']",['剧情'],"['2018', '05', '13']",['18万']
['爹地'],"['潘婷', '喜子']","['李嘉文', '韩昊霖', '安冬']","['剧情,家庭']","['2018', '06', '16']",[]
['哔计划'],"['李易峰', '白宇', '彭昱畅', '张子枫', '郭京飞']",[],['脱口秀'],"['2018', '06', '27']",[]
['罪途3之正义规则'],['马小刚'],"['韩朴俊', '朱颜曼滋', '李心敏', '韩秋池']","['剧情,悬疑,犯罪']","['2018', '05', '18']",[]
['疯狂暑期之哈喽怪物'],['史震飞'],"['洪天照', '晋松', '许皓勋', '李亚真']",['剧情'],"['2018', '08', '21']",['9万']
['我想和你们在一起'],['颜芳'],"['王彦夫', '陈博睿', '牛军', '张国荣']",['剧情'],"['2018', '06', '01']",['4万']
['封神战纪'],['薛文华'],"['易柏辰', '虞祎杰', '阚犇犇', '张子璇']","['奇幻,古装']","['2018', '07', '06']",[]
['疯狂这一年'],['丁仕昀'],"['吴耀汉', '朱咪咪', '陈峰', '林静']","['剧情,喜剧']","['2018', '06', '15']",['1万']
['我是检察官'],['高亚麟'],"['宣言', '丁洋', '邢佳栋', '谈莉娜']",['剧情'],"['2018', '09', '20']",['24万']
['破门'],['徐耿'],"['马顺洗', '李虎城', '彭一家', '刘炷诗嫚']",['剧情'],"['2018', '05', '11']",['41万']
['数码宝贝大冒险tri. 第6章'],['元永庆太郎'],"['竹内顺子', '樱井孝宏', '花江夏树', '细谷佳正']","['科幻,动画,冒险']","['2018', '05', '05']",[]
['惊慌失色之诡寓'],['齐迹'],"['梁辰羽', '樱雪', '代佳夕', '李卫东']","['恐怖,惊悚']","['2018', '08', '24']",['207万']
['怒放的花儿'],"['李墨言', '尚成员']","['仇硕康', '董子毅', '朱九米']",['剧情'],"['2018', '08', '24']",['14万']
['过往的梦'],['翔子'],"['宫哲', '张珏', '张悦楠', '李骏诚']","['剧情,爱情,犯罪']","['2018', '09', '07']",['28万']
['深海巨妖'],"['王德顺', '王欣如', '樊少皇']",[],"['动作,奇幻']","['2018', '07', '13']",[]
['蓝色生死恋'],['王才涛'],"['孟美岐', '林辰涵', '苗雅宁', '赵蕴卓']",['爱情'],['2018'],[]
['不良千金'],['李克龙'],"['杜沁怡', '廖蔚蔚', '翟星月', '葛天']",['喜剧'],"['2018', '03', '18']",[]
['天籁梦想'],['张唯'],"['落松土登', '噶玛松姆', '益西旦增', '班玛久买']",['剧情'],"['2018', '01', '09']",['33万']
['因果启示录'],['王陆涛'],"['王姬', '庹宗华', '英壮', '常索妮']",['剧情'],"['2018', '06', '08']",['133万']
['全面失控'],['陈彼德'],"['陈汉典', '迟帅', '李雪妮', '詹瑞文']","['剧情,喜剧']",['2018'],[]
['黄金花'],['陈大利'],"['毛舜筠', '凌文龙', '吕良伟', '刘美君']","['剧情,爱情,家庭']","['2018', '04', '28']",['151万']
['毕业进行时'],['宋迪'],"['吴莫愁', '刘帅良', '余心恬', '王彦霖']","['剧情,喜剧']","['2018', '06']",[]
['天际行者'],['德米特里·基谢廖夫'],"['叶甫盖尼·米罗诺夫', '康斯坦丁·哈宾斯基', '弗拉基米尔·伊利因', '亚历山德拉·乌尔苏利亚科']","['剧情,冒险,历史']",['2018'],[]
['极品师徒'],['冯万里'],"['战天泽', '潘章明', '刘芮侨', '王翔']","['喜剧,爱情']","['2018', '09', '21']",['65万']
['雪·葬'],['高成岗'],"['任帅', '徐永革', '叶鹏', '张浩']",['剧情'],"['2018', '04', '27']",['26万']
['迷镇凶案'],['乔治·克鲁尼'],"['马特·达蒙', '朱丽安·摩尔', '奥斯卡·伊萨克', '诺亚·尤佩']","['喜剧,悬疑,犯罪']","['2018', '01', '12']",['567万']
['NINEPERCENT花路之旅'],"['蔡徐坤', '陈立农', '范丞丞', '黄明昊', '林彦俊']",[],"['纪录片,真人秀']","['2018', '06', '15']",[]
['左滩'],['张智超'],"['张智超', '安然', '卢喜文', '袁中方']","['剧情,爱情']","['2018', '07', '07']",['23万']
['冰封迷案'],['唐宇'],"['卫仑', '黄米依', '何靖', '韩秋池']","['惊悚,悬疑']","['2018', '04', '20']",['52万']
['练习生初印象'],"['杰弗里·卡岑伯格', '蔡徐坤', '范丞丞', '林彦俊', '李希侃']",[],"['短片,脱口秀']","['2018', '01', '19']",[]
['归雁'],[],[],"['剧情,传记']","['2018', '11']",[]
['沙海番外之蚌人'],['秦榛'],"['窦柏林', '王渊慧', '虞祎杰']",['悬疑'],"['2018', '08', '03']",[]
['出山'],['王坪'],"['卢奇', '安荣生', '郑卫莉', '宋晓英']","['剧情,传记']","['2018', '08', '22']",['16万']
['小戏骨：武林外传'],"['潘礼平', '邹江']","['郭飞歌', '陈舒宜', '粱哲']","['剧情,喜剧,武侠,古装']",['2018'],[]
['与雷锋有关的日子'],['吴卫东'],['冯可'],['剧情'],"['2018', '03']",[]
['大唐嘻游记'],['周若尘'],"['刘姝贤', '罗雪丽', '段艺璇', '苏杉杉']","['喜剧,古装']","['2018', '01', '12']",[]
['第一夫人'],['帕布罗·拉雷恩'],"['娜塔莉·波特曼', '彼得·萨斯加德', '格蕾塔·葛韦格', '比利·克鲁德普']","['剧情,悬疑,传记']","['2018', '01', '19']",['213万']
['七十七公里'],['孙浩洋'],"['阿云嘎', '乌吉穆']",['剧情'],"['2018', '02', '26']",[]
['霹雳惊涛'],[],[],"['奇幻,武侠,古装']","['2018', '06', '29']",[]
['龙凤斗'],['杜琪峰'],"['刘德华', '郑秀文', '吴嘉龙', '林家栋']","['剧情,喜剧,爱情']","['2018', '02', '10']",['1492万']
['罪途2之救赎代价'],['马小刚'],"['韩朴俊', '朱颜曼滋', '李心敏', '韩秋池']","['剧情,悬疑,犯罪']","['2018', '05', '15']",[]
['姽婳'],['尚永峰'],"['闫鹿杨', '姜文轩', '赵婉娇', '李铁军']","['恐怖,惊悚']","['2018', '06', '29']",['76万']
['塔洛'],['万玛才旦'],"['西德尼玛', '杨秀措', '扎西', '金巴']",['剧情'],"['2017', '08', '01']",['112万']
['我心雀跃'],['刘紫微'],"['孙伊涵', '宋宁峰', '周楚濋', '杜双宇']","['剧情,爱情']","['2017', '06', '09']",['48万']
['那条河'],['张锐'],"['王庆祥', '迟蓬', '张杨果而', '徐囡楠']","['剧情,爱情']","['2018', '09', '07']",['4万']
['女尊·三国志'],"['谢天依', '费沁源', '张雅梦', '巫迪文', '陆婷']",[],['古装'],['2018'],[]
['西行纪'],"['钟智行', '麦正乐']","['夏磊', '吴磊', '阿杰']","['剧情,动画,奇幻']","['2018', '07', '18']",[]
['蓝色金鱼'],['唐明智'],"['蓝燕', '朱孝天', '曲木古火·秋风', '闫鹿杨']","['爱情,冒险']","['2018', '06', '04']",['106万']
['特种使命之绿色军团'],['尹晨阳'],"['樊少皇', '徐嘉雯', '杨名', '斯力更']","['剧情,动作']","['2018', '04', '27']",[]
['中国警花'],['胥明文'],"['王涵', '吴冬妮', '李凤鸣', '耿强']",['动作'],"['2018', '06', '29']",[]
['2018爱奇艺粉丝嘉年华'],"['朱星杰', '周彦辰', '陈哲远', '程潇', '戴萌']",[],"['纪录片,真人秀']","['2018', '04', '29']",[]
['致命夺宝'],['冯铁城'],"['于果儿', '王可', '大卫·毕加索', '杨梓艺']","['爱情,动作,冒险']","['2018', '06', '22']",['22万']
['关关雎鸠'],['于鹏'],"['冯波', '郝柏杰', '邓燕歌', '张正阳']","['剧情,爱情,悬疑']","['2018', '09', '21']",['2万']
['大雪冬至'],['邢潇'],"['祝希娟', '李金斗', '张桐', '赵婉瑜']",['剧情'],"['2018', '01', '25']",['28万']
['盯上小偷的贼'],['成宇兴'],"['孙海洋', '彭波', '刚毅', '夏梦']","['喜剧,动作']","['2018', '06', '08']",['4万']
['幻城'],[],[],"['爱情,奇幻']",['2018'],[]
['方世玉之人在江湖'],['栗心博'],"['冼色丽', '徐子力', '宋星翰', '飞尔多斯']","['喜剧,动作,历史,犯罪,武侠,古装']","['2018', '07', '19']",[]
['我来过'],['周沫'],"['李立', '汪洋', '句兆杰', '孙婳']","['剧情,爱情']","['2018', '01', '05']",['2万']
['毕业旅行笑翻天'],"['胡圣亚', '张毅']","['徐娇', '邱胜翊', '王栎鑫']","['剧情,喜剧,爱情']","['2018', '02', '01']",['22万']
['火锅侠'],['张大格'],"['廖健', '谢帝', '刘延博']","['剧情,喜剧,动作']","['2018', '02', '06']",[]
['一个笨蛋两个贼'],['倪景阳'],[],['喜剧'],['2018'],[]
['我们的叁叁肆 云南篇'],['赵可儿'],"['李志', '周云蓬']",['纪录片'],"['2018', '03', '27']",[]
['熊猫石的奇幻旅行'],['吴晓东'],"['康钰潇', '杨家麟', '安伯·道格拉斯', '钟远林']","['冒险,奇幻,家庭']","['2018', '02', '09']",['6万']
['风来风去'],['张国超'],"['段艺璇', '许凯', '赵震', '赵成晨']","['喜剧,动画,冒险,家庭']",['2018'],[]
['摇滚小子'],"['段玉宝', '王金利']","['安琥', '徐洁儿', '苏翊鸣']",['剧情'],"['2018', '08', '28']",['40万']
['舌尖上的新年'],"['陈磊', '邓洁']",['李立宏'],['纪录片'],"['2016', '01', '07']",['194万']
['与青春有关的日子'],['叶京'],"['啜妮', '裘恩典', '张晔子', '阎汶宣']","['剧情,爱情']",['2018'],[]
['小戏骨：射雕英雄传'],"['潘礼平', '莫志颖']","['释小松', '陶奕希', '肖杨博涵']","['剧情,家庭,武侠,古装']",['2018'],[]
['青春不留白'],['尹大为'],"['宦宇', '高雪儿', '马祥睿', '陈俊宇']","['剧情,喜剧']","['2018', '06', '29']",['48万']
['特警云豹'],"['赵铁英', '阮柏霖']",[],"['剧情,犯罪']","['2018', '03', '11']",[]
['格桑花开的时候'],['姜大伟'],"['郑岚', '修睿', '赵亮', '宋祉璇']",['剧情'],"['2018', '07', '12']",['11万']
['告诉他们，我随白鹤去了'],['李睿珺'],"['马新春', '汤龙', '王思懿', '张敏']",['剧情'],"['2018', '01', '01']",['8万']
['练习生的凌晨零点'],"['张艺兴', '周洁琼', '蔡徐坤', '陈立农', '范丞丞']",[],"['纪录片,真人秀']","['2018', '02', '02']",[]
['只想好好和你在一起'],['屈珂羽'],"['杨小璇', '郑淑贤', '周婧', '二勇']",['爱情'],"['2018', '01', '05']",['5万']
['我来自纽约'],['张爵西'],"['狄龙', '宣萱', '陈沁霖', '陈智深']","['剧情,家庭']","['2018', '08', '18']",['40万']
['青春正蓝'],['周立鹏'],"['肖燕', '索笑坤', '李青柯', '陈禹铭']",['喜剧'],"['2018', '11', '09']",[]
['我和“叛徒”老爸'],['张亚海'],"['申屠韩茜', '张永达', '李凤鸣', '郭泱']","['剧情,家庭,运动']","['2018', '02', '03']",[]
['晃过上帝之重返街头'],"['吴悠', '阿伦·艾弗森', '刘扬', '蔡荣', '张阳阳']",[],"['剧情,运动']","['2018', '07', '12']",[]
['无主之城'],['谢孟伟'],"['周末', '谢孟伟', '王一霏', '丁建钧']","['剧情,动作,悬疑,犯罪']","['2018', '01', '11']",[]
['沙漏'],['钟汉良'],[],['剧情'],['2018'],[]
['一纸婚约'],['张辉'],"['刘熙阳', '张一山', '杨紫', '关晓彤']","['剧情,爱情']","['2018', '06', '08']",['75万']
['梭哈人生'],['郑来志'],"['谭杰希', '施予斐', '赵樱子', '孟智超']","['剧情,喜剧,爱情']","['2018', '01', '30']",['11万']
['我的宠物恐龙'],['马特·德鲁蒙德'],"['乔丹·杜力乌', 'Annabel Wolfe', 'Beth Champion', 'Christopher Gabardi']","['冒险,科幻,家庭']","['2018', '05', '31']",['864万']
['美丽男孩'],"['平采娜·乐维瑟派布恩', '协塔朋·平朋', '那瓦·蓬朴提岸']",[],['爱情'],"['2018', '09', '02']",[]
['未来的你'],['曾张粤紫'],"['周思竹', '王尉', '许之糯', '金泳三']","['爱情,奇幻']",['2018'],[]
['无迹可寻'],['张帆'],"['宋洋', '李晓红', '蒋一铭', '淳于珊珊']","['惊悚,悬疑']","['2018', '02', '09']",['36万']
['玲珑井'],['海鹏'],"['宋睿', '罗翔', '曾漪莲', '余爱笑']","['恐怖,惊悚']","['2018', '03', '16']",['198万']
['爸爸的木房子'],['李得胜'],"['杜雨露', '朱丹', '曹操', '朱利亚·卡罗维尼']","['剧情,家庭']","['2016', '08', '26']",['12万']
['失恋博物馆'],[],[],[],"['2018', '07', '30']",[]
['全职高手特别篇'],"['阿杰', '乔诗语', '苏尚卿', '刘三木', '季冠霖']",[],"['剧情,动画']","['2018', '04', '27']",[]
['摩天轮'],['伍迪·艾伦'],"['凯特·温丝莱特', '詹姆斯·贝鲁什', '贾斯汀·汀布莱克', '朱诺·坦普尔']",['剧情'],['2018'],['140万美元']
['茶花女'],['大卫·麦克维卡'],"['埃尔莫内拉·贾霍', '弗朗切斯科·德穆罗', '胡安·赫苏斯·罗德里格斯']",['音乐'],"['2018', '09', '14']",[]
['死亡血咒1：红衣怨灵'],[],[],['惊悚'],"['2018', '10']",[]
['八只鸡'],['高建国'],['方城淞'],['剧情'],"['2018', '07', '19']",['18万']
['河间圣手'],['孙爱国'],"['杨子骅', '孟晓涵', '张学仁', '杨千里']","['剧情,古装,历史']","['2018', '03', '29']",['6万']
['冬'],['邢健'],"['王德顺', '徐文宇', '朴政希', '王诗雯淇']",['剧情'],"['2016', '07', '08']",['33万']
['萌宠入殓师'],['源唯杰'],"['薛明媛', '傅亨', '喻言', '王居峰']","['喜剧,爱情']","['2018', '08', '31']",['8万']
['女神缔造者'],"['高媛熙', '李准基', '黄灿盛', '朴正洙', '黄致列']",[],[],"['2018', '06', '04']",[]
['乾阳侠曲'],"['鲁筱冉', '崔友斌', '李岩']",[],"['剧情,动作,武侠,古装']","['2018', '10', '29']",[]
['暗夜良人'],['王俊潾'],"['何乙轩', '李运佳', '周舟', '黄娟']","['剧情,悬疑']","['2018', '06', '06']",['399万']
['一个人的江湖'],"['喻亢', '黄建业']","['梁恩', '屠育玮', '张佳熙']",['动作'],"['2018', '06', '08']",['7万']
['麒麟特战队之机甲核心'],['周煜壹'],"['曾志伟', '江奇霖', '乔·埃德里安', '袁新']",['科幻'],"['2018', '08', '03']",[]
['巾帼志杨门女将'],['张倾城'],"['蒋韵兮', '叶轩彤', '张馨儿', '金续航']","['动作,战争,古装']",['2018'],[]
['玩偶帝国'],['陈楚洹'],[],"['爱情,科幻']","['2018', '03', '09']",[]
['出山记'],['焦波'],[],['纪录片'],"['2018', '04', '20']",['587万']
['理想之路'],['柯宙'],"['史洪波', '张乃元', '王钧康', '林伟']","['爱情,动作']","['2018', '04', '20']",['73万']
['光影之战'],['陈钺晖'],"['连诗雅', '向俞星', '范薇', '陈怡凡']",['剧情'],"['2017', '10', '04']",['88万']
['狐妖小红娘'],['严尚嘉'],[],"['喜剧,奇幻']",['2018'],[]
['疯狂熊孩子'],['李振'],"['王一鸣', '吴军', '李屹伦', '张博']",['喜剧'],"['2018', '02', '09']",['28万']
['封神降魔'],['胡子明'],"['黄一山', '陈政阳', '木也司尔', '王干一']","['爱情,奇幻']","['2018', '03', '30']",[]
['凤凰城遗忘录'],['贾斯廷 巴伯'],"['切尔西·洛佩兹', '安娜·德拉·克鲁兹', '雅尼娜·杰克逊', '弗罗伦斯·哈蒂根']","['悬疑,科幻']","['2018', '06', '22']",['75万']
['时空终点'],['叶小舟'],"['欧阳佳', '高翔', '雷诺儿', '马筱哲']","['惊悚,悬疑,科幻']","['2018', '01', '12']",['42万']
['亭城之恋'],['魏子千'],"['魏子千', '杨舒婷', '米杨']","['爱情,动作']","['2018', '09', '21']",[]
['围猎'],"['埃尔韦·雷诺阿', '曹保平']",['陈道明'],['剧情'],['2018'],[]
['麦兵兵之夺宝联“萌”'],['胡鹤译'],"['萌猪', '张震', '大鹅', '李侥']","['喜剧,冒险,奇幻']","['2018', '01', '27']",['606万']
['你是凶手'],['王昱'],"['王千源', '宋佳', '冯远征', '李九霄']","['剧情,悬疑,犯罪']",['2018'],[]
['变种新人类'],['易扬'],[],['科幻'],"['2018', '02', '26']",[]
['给个理由先之再点秋香'],"['张世玉', '解斯童', '陈炳强', '天津喜哥']",[],"['剧情,喜剧']","['2018', '03', '09']",[]
['寻找女神@娇阿依'],['赵章翔'],"['黄成麟', '南笙', '彭波', '修庆']","['爱情,悬疑']","['2018', '05', '11']",['15万']
['疯狂的公牛'],['陈家俊'],"['杜奕衡', '沈保平', '李国麟', '亢继辉']","['喜剧,家庭']","['2018', '03', '08']",['2万']
['寄生夙愿'],['高奇'],"['倪慕斯', '贾本初', '王莘迪']",['悬疑'],"['2018', '10', '26']",['1万']
['闺蜜的战争'],['王俊翔'],"['贾石', '赵灵儿', '苑盈', '谈梓聿']","['喜剧,爱情']","['2018', '07', '20']",['2万']
['大圣伏妖'],['罗乐'],"['樊少皇', '何蓝逗', '罗鸣', '贾云哲']","['动作,古装,奇幻']","['2018', '05', '25']",[]
['铜锣湾风云'],['蔡岳勋'],[],"['剧情,动作']",['2018'],[]
['万魂镜之诛魔记'],"['曲吉', '郎鹏', '胡悦', '熊欣欣', '单明凯']",[],"['动作,爱情']","['2018', '08', '10']",[]
['有金无险'],"['赵锦焘', '贾冰', '吴谨西', '蒋宇韬']",[],"['剧情,喜剧']",['2018'],[]
['泰坦尼克密码'],[],[],['剧情'],['2018'],[]
['318号公路'],['聂运兴'],"['德姬', '岳辛', '孙一明', '夏诺·扎西敦珠']",['剧情'],['2018'],[]
['狂怒的金佛'],['杨龙'],"['王家强', '田川', '高爽', '张璐瑶']",['剧情'],['2018'],[]
['老家新家'],['方刚亮'],"['李伯清', '颜丙燕', '种丹妮', '祖绮颖']","['剧情,喜剧']","['2011', '06', '22']",[]
['落绕'],['侯翀'],"['王艺曈', '周杰', '李虎城', '杜建桥']","['剧情,爱情']","['2018', '03', '02']",['14万']
['我们都是好孩子'],"['艾佳李', '杨杏', '李坤霖', '方艺']",[],"['剧情,爱情']","['2018', '03', '15']",[]
['上位2'],['管晓杰'],"['赵奕欢', '胡悦', '文卓', '潘彦妃']","['剧情,喜剧']","['2018', '02', '18']",[]
['旺角老炮闯东北'],['林云翔'],"['李健仁', '郑文辉']","['剧情,喜剧']","['2018', '01', '05']",[]
['名将之后'],['李金林'],"['关飞扬', '陈嘉铭', '杨致远', '蔚岩峰']","['剧情,家庭']","['2018', '08', '03']",['1万']
['真心话太冒险'],"['谢韵', '黄俊舒']","['涂世旻', '柯子静', 'Stephanie Strehlow']","['喜剧,爱情']","['2018', '08', '07']",['5万']
['文朝荣'],['张仲伟'],"['王洛勇', '王亚军', '刘永生', '马岩']",['传记'],"['2018', '07', '28']",['549万']
['狂暴凶狮'],['迪克·麦斯'],"['朱利安.卢曼', '索菲.范.德温', '艾比·侯斯', 'Rienus Krul']","['惊悚,动作,剧情']",['2018'],[]
['蕃薯浇米'],['叶谦'],"['归亚蕾', '杨贵媚', '班铁翔']",['剧情'],['2018'],[]
['简爱之约'],['高广泽'],[],[],['2018'],[]
['抓猴'],"['徐克', '麦大杰']","['梁静', '彭鸿禹', '李光洁']","['恐怖,悬疑']",['2018'],[]
['信仰；佛光普照'],['雒清'],[],['纪录片'],"['2018', '3']",[]
